city,country,latitude,longitude,year,co2,life_expectancy,mortality_rate
Canberra,Australia,-35.2809,149.13,2010.0,405.131,81.9,6.51
Canberra,Australia,-35.2809,149.13,2010.0,405.131,81.9,8.6
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.47
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.42
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.7
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.51
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.52
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.78
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.91
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,0.97
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,1.22
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,10.11
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,11.78
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,14.43
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,1.73
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,1.75
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,1.67
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,5.91
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,7.91
Canberra,Australia,-35.2809,149.13,2011.0,403.858,82.0,9.37
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.46
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.44
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.43
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.48
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.57
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.73
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.84
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,0.68
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,1.48
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,1.41
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,1.06
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,10.12
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,12.31
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,1.51
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,5.07
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,6.77
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,8.12
Canberra,Australia,-35.2809,149.13,2012.0,406.197,82.3,8.64
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.42
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.39
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.41
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.45
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.55
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.71
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.86
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,0.69
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,1.38
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,1.41
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,1.32
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,1.08
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,9.64
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,11.89
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,4.7
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,6.43
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,8.33
Canberra,Australia,-35.2809,149.13,2013.0,399.068,82.5,7.6
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.43
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.49
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.4
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.37
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.47
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.62
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.86
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,0.69
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,1.31
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,1.33
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,1.25
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,1.07
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,11.28
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,4.63
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,6.19
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,7.42
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,7.87
Canberra,Australia,-35.2809,149.13,2014.0,392.729,82.7,9.27
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.41
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.44
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.39
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.35
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.42
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.55
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.79
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.66
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,1.15
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,1.2
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,1.22
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,0.94
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,10.38
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,4.22
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,5.7
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,6.84
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,7.31
Canberra,Australia,-35.2809,149.13,2015.0,401.497,82.8,8.54
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,0.42
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,0.3
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,0.57
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,13.36
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,17.44
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,21.89
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,30.0
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,36.1
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,3.6
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,3.79
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,3.98
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,43.1
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,6.23
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,7.34
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,6.51
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,7.11
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,8.0
Port Moresby,Papua New Guinea,-9.4438,147.1803,2010.0,4.715,61.8,8.66
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,0.4
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,0.28
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,0.53
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,13.02
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,16.96
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,21.21
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,28.84
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,3.39
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,34.66
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,3.55
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,3.7
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,41.22
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,5.97
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,6.18
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,7.01
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,6.74
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,8.24
Port Moresby,Papua New Guinea,-9.4438,147.1803,2011.0,5.298,62.0,7.54
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,0.41
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,0.29
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,0.55
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,13.63
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,17.79
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,22.24
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,3.44
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,30.05
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,36.17
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,3.64
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,3.84
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,42.98
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,6.25
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,6.45
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,7.32
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,7.0
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,7.78
Port Moresby,Papua New Guinea,-9.4438,147.1803,2012.0,4.376,62.2,8.57
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,0.41
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,0.29
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,0.54
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,13.69
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,17.81
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,22.19
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,3.37
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,30.05
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,36.05
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,3.56
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,3.74
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,42.68
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,6.25
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,6.44
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,7.3
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,6.97
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,7.71
Port Moresby,Papua New Guinea,-9.4438,147.1803,2013.0,4.532,62.4,8.5
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,0.41
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,0.3
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,0.54
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,13.85
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,18.09
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,22.56
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,3.41
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,30.34
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,36.48
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,3.6
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,3.79
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,43.18
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,6.32
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,6.46
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,7.39
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,7.0
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,7.71
Port Moresby,Papua New Guinea,-9.4438,147.1803,2014.0,6.121,62.7,8.59
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,0.47
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,0.34
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,0.61
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,14.71
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,19.2
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,23.93
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,32.35
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,38.99
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,3.82
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,4.1
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,3.52
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,46.14
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,6.79
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,7.0
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,7.94
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,7.57
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,8.3
Port Moresby,Papua New Guinea,-9.4438,147.1803,2015.0,6.323,62.9,9.21
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,0.67
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,0.63
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,0.83
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,0.72
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,0.96
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,1.26
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,1.13
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,11.06
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,14.08
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,13.63
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,16.62
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,1.5
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,1.84
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,2.42
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,2.24
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,20.0
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,2.52
Wellington,New Zealand,-41.2865,174.7762,2010.0,34.808,89.0,8.39
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,0.7
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,0.71
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,0.73
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,0.68
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,0.83
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,0.96
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,1.24
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,1.4
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,10.45
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,13.15
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,13.16
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,15.74
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,18.59
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,1.65
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,2.36
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,2.16
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,2.47
Wellington,New Zealand,-41.2865,174.7762,2011.0,34.262,86.0,8.01
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,0.66
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,0.69
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,0.56
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,0.77
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,0.71
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,0.73
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,1.16
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,1.05
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,1.33
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,11.4
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,12.02
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,13.9
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,16.66
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,2.03
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,2.17
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,1.81
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,6.94
Wellington,New Zealand,-41.2865,174.7762,2012.0,35.941,81.1,9.34
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.61
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.63
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.62
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.57
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.59
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.7
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,1.1
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,0.94
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,1.31
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,10.37
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,11.26
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,12.81
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,15.59
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,1.73
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,1.8
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,1.82
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,6.43
Wellington,New Zealand,-41.2865,174.7762,2013.0,35.238,81.3,8.68
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,0.61
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,0.57
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,0.58
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,0.51
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,0.65
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,0.64
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,1.09
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,1.01
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,1.2
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,10.06
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,10.47
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,12.24
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,14.69
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,1.73
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,1.81
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,1.86
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,6.1
Wellington,New Zealand,-41.2865,174.7762,2014.0,35.435,81.5,8.16
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.5
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.61
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.55
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.61
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.59
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.62
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,0.89
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,1.0
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,1.16
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,9.93
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,11.53
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,13.81
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,1.65
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,1.52
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,1.74
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,5.77
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,7.72
Wellington,New Zealand,-41.2865,174.7762,2015.0,35.802,81.6,9.5
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,0.16
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,0.12
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,0.2
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,0.78
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,1.3
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,18.56
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,1.94
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,2.28
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,1.93
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,27.11
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,28.21
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,2.66
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,37.55
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,38.4
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,48.67
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,5.49
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,5.61
Suva,Fiji,-18.1248,178.4501,2010.0,1.03,69.1,5.71
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,0.15
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,0.11
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,0.19
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,0.73
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,1.23
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,18.04
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,1.83
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,2.17
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,1.84
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,26.21
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,27.69
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,2.56
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,36.71
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,37.92
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,47.91
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,5.46
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,5.4
Suva,Fiji,-18.1248,178.4501,2011.0,0.934,69.2,5.51
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,0.16
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,0.11
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,0.2
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,0.73
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,1.23
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,17.8
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,1.8
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,2.16
Suva,Fiji,-18.1248,178.4501,2012.0,0.912,69.4,1.82
